ferrous_debris,soot_in_oil,cylinder_head_temp,exhaust_gas_temp,bearing_temp,engine_vibration,knock_sensor,crankshaft_vibration,oil_temperature,injector_pressure,oil_pressure,coolant_pressure,mass_air_flow,oxygen_sensor,egr_flow,RUL
6.25,23.613,70.26,545.128,63.261,3.009,55.128,548.5619050840473,55.783,3.313,0.078,0.166,1.823,0.22,7.864,874
34.685,110.413,120.53,725.658,95.052,5.185,77.504,200.4888854960499,108.484,13.904,0.262,0.143,3.718,0.918,16.932,325
32.375,117.342,110.405,752.284,103.815,7.455,74.82,930.1483255053315,108.249,11.917,0.233,0.145,4.205,0.908,17.904,559
17.905,71.346,106.081,593.513,40.366,0.071,13.901,356.745584018308,56.523,7.267,0.055,0.196,2.933,0.518,14.331,909
5.197,72.147,108.343,486.087,81.005,0.907,41.155,738.8892274267225,1.883,4.254,0.082,0.191,1.331,0.065,1.031,946
19.227,92.768,91.344,257.592,38.822,1.251,39.259,657.3193923891807,62.052,6.911,0.032,0.178,2.646,0.754,2.213,865
11.551,77.439,70.14,266.394,58.361,1.509,62.823,769.3462254702057,64.759,7.256,0.039,0.232,1.894,0.5,2.076,927
59.015,126.943,127.108,780.289,92.529,5.79,75.937,243.9714553191712,105.714,14.141,0.247,0.109,4.253,0.947,18.197,556
18.894,90.148,88.514,365.302,56.95,1.925,11.618,353.57384131601304,57.099,3.094,0.059,0.207,2.607,0.399,2.587,955
90.853,121.693,126.902,804.585,92.819,5.209,79.502,959.5446781256778,110.02,10.816,0.272,0.109,4.151,0.929,15.943,532
15.45,23.483,79.962,618.563,49.252,3.114,41.004,760.310023172267,50.311,4.571,0.019,0.223,2.941,0.066,10.608,945
79.36,136.024,114.819,656.425,103.211,8.976,81.965,245.99808236202634,107.819,18.714,0.236,0.11,3.5,0.912,16.711,532
77.043,132.989,114.551,845.278,93.416,8.344,77.562,202.87996795310698,100.711,17.742,0.238,0.134,3.44,0.936,15.368,685
19.859,22.818,104.318,530.407,39.379,0.622,57.795,847.4402201540047,83.26,2.091,0.005,0.166,1.796,0.535,1.397,987
8.666,85.239,78.072,418.459,52.87,4.872,1.946,739.1473796973457,76.274,8.917,0.008,0.197,2.141,0.08,2.702,817
7.92,60.654,78.993,626.486,62.333,4.426,66.656,423.7560219106182,94.83,3.217,0.091,0.179,0.383,0.001,14.436,902
4.277,16.87,105.51,456.511,69.762,3.395,60.27,674.8804581276519,22.503,8.307,0.058,0.17,1.572,0.556,6.454,870
5.98,84.135,99.741,293.94,73.453,1.297,13.227,414.3910660603794,16.597,6.371,0.066,0.17,0.917,0.408,11.629,823
4.295,71.606,93.951,486.804,32.925,0.216,49.248,566.9635295620262,10.274,6.709,0.015,0.229,0.813,0.051,0.543,976
12.811,3.335,86.661,266.236,76.97,0.793,8.206,537.4828135962769,5.179,7.633,0.078,0.183,0.955,0.652,0.586,963
15.393,38.083,88.739,638.053,31.917,3.886,31.036,522.9146661231888,86.489,5.012,0.039,0.223,1.017,0.676,12.126,922
33.007,103.368,120.434,716.713,104.933,7.034,78.84,960.5106129622988,106.105,18.488,0.231,0.104,4.053,0.932,18.716,536
100.0,140.0,130.0,850.0,110.0,10.0,91.513,1083.6230216932524,124.451,20.0,0.425,0.284,5.181,0.557,20.0,29
15.2,66.375,89.998,478.66,59.545,1.175,3.452,499.4059891264903,32.411,6.093,0.036,0.188,3.116,0.018,14.469,996
16.581,15.102,87.764,366.081,38.092,4.135,67.997,619.5410936308718,28.094,3.31,0.057,0.217,2.933,0.767,7.675,864
12.005,58.146,100.423,369.256,51.071,2.199,28.397,286.85100822891934,33.701,4.035,0.08,0.207,2.678,0.692,8.174,856
17.624,48.789,76.47,532.094,50.795,3.537,66.575,743.1301648539996,99.868,5.686,0.001,0.166,1.307,0.517,11.909,898
100.0,140.0,130.0,850.0,110.0,10.0,86.783,91.46114075830708,129.341,20.0,0.497,0.083,9.325,0.237,20.0,16
10.648,74.994,104.788,392.164,51.232,3.98,67.878,794.6067107278168,36.686,6.602,0.061,0.213,1.484,0.189,4.247,823
15.635,61.189,81.432,372.317,53.736,4.763,41.026,816.2995405157656,48.598,7.484,0.005,0.188,0.758,0.176,5.121,891
83.017,105.135,111.478,724.912,107.308,7.514,70.143,968.9213531932597,110.976,12.135,0.203,0.144,3.361,0.933,16.742,505
56.249,106.935,123.106,791.588,92.725,8.767,83.652,226.77016296174557,103.556,13.646,0.262,0.102,3.305,0.943,16.105,522
7.874,71.609,85.525,382.357,51.839,1.682,25.027,897.3918391275732,54.773,6.69,0.06,0.192,2.687,0.578,6.778,833
11.605,0.877,90.99,447.802,60.943,1.752,53.048,316.80866836700477,46.642,9.073,0.037,0.181,1.778,0.189,10.745,917
19.57,79.356,89.592,462.683,69.373,3.645,42.693,816.9911235813449,81.214,5.359,0.027,0.203,2.126,0.764,4.721,891
4.58,80.571,93.171,608.689,54.128,2.245,63.123,473.9630335236935,87.519,5.143,0.023,0.189,2.885,0.672,12.34,928
14.282,15.774,82.935,436.863,34.146,2.778,39.346,565.4631519996091,98.301,4.866,0.053,0.23,1.728,0.694,9.21,944
15.029,46.424,87.809,373.701,41.358,1.479,24.944,508.6339432830192,43.82,7.32,0.079,0.16,3.148,0.614,6.856,921
1.389,62.569,76.849,523.183,35.881,0.078,16.276,319.53993903080266,47.766,8.077,0.086,0.168,2.915,0.284,5.714,932
1.026,5.921,85.804,387.189,61.635,3.116,13.359,887.3050957511405,22.023,3.548,0.027,0.167,0.358,0.686,0.274,943
27.259,101.254,122.204,678.551,95.028,6.563,70.804,219.9874549231266,118.217,13.339,0.238,0.118,3.711,0.946,18.876,756
100.0,140.0,130.0,850.0,110.0,10.0,93.166,170.34696500374397,129.446,20.0,0.434,0.283,6.533,0.759,20.0,275
18.935,90.389,75.0,486.646,34.509,1.535,5.868,886.6055298924275,87.98,2.99,0.081,0.204,2.081,0.314,9.57,836
8.155,15.537,103.084,279.473,43.066,0.731,61.807,260.0408951301679,40.123,2.741,0.037,0.207,0.339,0.308,13.479,827
14.957,57.312,82.939,538.683,79.696,3.623,45.975,555.5400529662178,30.291,7.307,0.081,0.19,0.221,0.125,11.86,966
80.215,104.028,119.495,774.754,103.507,7.275,74.938,980.6303713012319,100.559,12.707,0.26,0.138,3.691,0.912,17.18,753
37.772,100.652,125.452,706.809,97.738,5.176,83.714,957.8634031020923,119.551,14.778,0.245,0.11,4.211,0.938,15.509,551
56.921,138.75,119.215,744.452,93.625,7.473,72.753,984.7108782080686,108.426,16.333,0.266,0.139,3.908,0.915,18.155,497
7.188,81.713,93.266,336.267,71.377,4.695,55.666,477.26583979311715,59.957,6.156,0.003,0.175,2.89,0.609,8.052,990
1.296,8.307,108.756,475.004,38.117,2.343,52.898,450.6399939270873,48.093,6.069,0.09,0.171,2.296,0.753,7.516,970
9.453,89.638,74.567,406.067,46.125,4.401,12.277,778.3939306698832,88.948,4.967,0.078,0.18,0.742,0.731,5.465,834
9.785,14.68,75.392,259.72,55.787,1.631,68.626,292.8182377941622,67.953,4.056,0.005,0.198,0.55,0.397,7.513,892
7.553,71.361,98.401,297.79,59.839,4.802,43.757,850.075074680346,70.478,4.022,0.098,0.164,1.772,0.49,13.647,803
95.627,108.994,110.641,768.293,91.879,7.019,80.602,903.78902374579,110.317,13.248,0.282,0.109,3.534,0.923,16.317,344
6.424,65.312,84.843,644.144,58.102,1.754,52.642,361.2580595958931,50.972,2.564,0.021,0.186,0.909,0.197,10.069,997
68.702,101.82,115.696,756.768,103.9,6.579,70.215,935.0148622456297,109.481,16.322,0.218,0.104,3.73,0.94,18.594,461
1.664,77.74,83.053,581.14,43.852,3.369,4.81,808.6776774193861,12.432,5.576,0.002,0.2,2.929,0.666,9.231,986
19.311,9.667,86.786,494.884,81.08,3.079,18.761,493.6075786409014,15.933,1.289,0.018,0.206,1.848,0.349,8.542,986
9.459,2.831,78.638,500.256,46.481,2.686,15.845,669.6684155256655,86.401,9.465,0.031,0.24,1.704,0.223,14.045,931
19.773,6.802,83.52,410.21,54.314,1.841,49.786,397.1955067740781,50.377,8.603,0.016,0.162,3.033,0.332,11.632,819
74.065,103.166,116.953,668.125,96.831,6.94,80.552,248.8184024996856,114.698,17.243,0.235,0.133,3.794,0.936,15.604,586
18.464,44.367,88.585,284.589,61.821,0.976,6.282,258.8759841833053,51.978,9.483,0.052,0.207,1.233,0.381,11.727,900
100.0,140.0,130.0,850.0,110.0,10.0,95.148,145.6678558341172,125.961,20.0,0.387,0.015,8.199,0.171,20.0,229
43.479,132.192,115.843,717.118,86.91,7.305,79.3,926.9282325253554,111.712,13.582,0.239,0.124,3.404,0.932,17.602,313
9.781,14.084,101.346,616.975,50.769,3.038,43.906,871.0270756793382,44.397,3.323,0.028,0.206,0.788,0.519,13.39,846
76.717,108.565,121.029,768.603,90.073,6.851,81.169,955.631741228148,102.632,10.077,0.213,0.146,3.664,0.919,15.235,748
8.442,28.27,88.181,603.911,63.517,4.885,11.809,675.1040176551152,69.279,3.647,0.022,0.228,0.741,0.177,4.323,800
17.538,82.094,104.259,480.175,53.538,0.03,10.175,566.7450189300234,1.236,6.394,0.027,0.233,1.933,0.046,10.737,830
24.436,106.834,121.438,799.331,101.233,8.611,79.074,938.5702179390755,119.041,13.5,0.231,0.102,3.429,0.925,16.36,576
6.734,27.231,89.962,351.95,34.713,4.058,0.78,783.0128803350382,26.35,5.949,0.056,0.217,0.972,0.618,7.946,973
11.984,34.719,93.162,392.851,67.215,2.254,5.523,462.4089187703035,97.754,2.318,0.003,0.167,0.615,0.719,11.145,934
70.047,102.04,120.303,766.702,102.739,6.528,82.492,962.5298290695431,100.404,17.706,0.277,0.119,3.562,0.917,15.777,518
100.0,140.0,130.0,850.0,110.0,10.0,94.571,1064.7329193832902,124.04,20.0,0.391,0.032,4.543,0.383,20.0,28
19.272,88.313,92.242,355.04,53.604,3.63,39.131,553.2663143801317,39.927,8.868,0.096,0.185,1.201,0.223,6.007,950
11.269,0.097,74.56,565.272,51.531,3.725,47.716,785.9053832332579,40.64,9.266,0.066,0.206,0.86,0.386,0.699,893
100.0,140.0,130.0,850.0,110.0,10.0,86.611,1014.4928450980291,127.854,20.0,0.355,0.298,6.982,0.357,20.0,59
100.0,140.0,130.0,850.0,110.0,10.0,90.766,1074.0490012237883,124.132,20.0,0.314,0.03,6.973,0.688,20.0,203
18.523,37.583,79.672,398.834,72.992,2.691,20.229,885.2941240739729,72.359,4.408,0.048,0.176,2.742,0.789,6.968,875
100.0,140.0,130.0,850.0,110.0,10.0,88.06,1097.5150823494444,125.003,20.0,0.376,0.069,8.509,0.804,20.0,245
18.843,56.132,82.469,505.82,54.362,0.536,26.233,742.4837068972251,71.565,7.39,0.073,0.223,2.544,0.296,6.404,889
1.067,9.876,87.841,320.072,57.878,3.167,12.549,836.050434496535,29.696,3.228,0.013,0.238,1.431,0.589,1.152,894
15.507,98.368,91.957,455.061,48.987,4.857,34.079,757.135202284858,91.129,8.8,0.028,0.228,1.085,0.318,8.793,888
12.121,62.362,79.536,639.624,76.443,4.789,55.564,884.3956636938221,3.373,4.516,0.034,0.184,1.708,0.711,6.086,857
19.79,58.093,75.984,324.169,49.842,0.846,36.235,661.1047762400074,80.698,9.095,0.079,0.162,0.92,0.079,7.391,866
72.635,129.566,120.628,756.595,86.638,8.483,71.646,226.56865155739217,107.14,12.402,0.235,0.101,3.438,0.919,18.338,617
100.0,140.0,130.0,850.0,110.0,10.0,87.684,16.67387629309698,126.482,20.0,0.357,0.264,7.317,0.292,20.0,45
100.0,140.0,130.0,850.0,110.0,10.0,93.194,1064.3448327802776,124.772,20.0,0.482,0.031,4.735,0.787,20.0,98
80.813,125.949,123.379,681.122,104.768,5.156,74.123,234.3652557408749,117.467,18.074,0.226,0.136,3.763,0.947,15.693,656
13.336,64.42,99.694,434.375,74.772,3.234,46.321,278.2416721437195,78.453,8.4,0.001,0.177,0.534,0.017,2.761,945
3.065,26.007,76.292,647.553,61.595,2.102,37.031,699.2168476127258,79.179,4.328,0.076,0.212,1.284,0.087,6.665,983
50.572,116.082,121.464,723.44,108.449,8.824,78.204,921.5050966289078,108.666,13.039,0.217,0.111,4.046,0.905,18.777,629
11.798,96.023,108.205,557.44,42.537,3.62,22.624,458.4969880859368,79.1,3.783,0.008,0.183,2.866,0.343,11.344,933
50.015,100.561,128.714,826.951,85.228,8.095,70.951,216.8162633368275,110.327,18.186,0.234,0.11,4.028,0.936,18.002,332
9.954,12.747,95.687,559.694,73.589,0.663,59.569,454.31314209227094,63.507,7.175,0.066,0.193,2.946,0.226,3.013,948
100.0,140.0,130.0,850.0,110.0,10.0,85.225,37.26534305958754,128.554,20.0,0.392,0.03,6.354,0.549,20.0,209
68.878,116.896,123.292,824.398,95.614,8.965,74.062,992.1192242239734,100.022,12.552,0.209,0.119,3.933,0.938,18.131,471
14.509,37.067,102.226,364.26,67.539,3.811,41.364,666.8186950996555,77.802,6.76,0.039,0.21,1.07,0.775,12.905,834
2.308,9.823,86.729,564.703,56.799,3.809,56.038,376.77377615215767,89.456,7.851,0.062,0.212,2.983,0.681,5.529,890
15.948,4.576,71.882,634.305,67.138,3.507,36.93,853.5357592902308,92.02,5.585,0.046,0.204,0.966,0.132,10.671,884
14.679,74.526,76.988,328.777,71.708,2.37,60.438,541.1459615214395,91.766,4.051,0.089,0.192,1.572,0.312,3.259,889
1.764,21.593,83.362,279.695,55.918,3.6,28.4,485.19353014655127,55.48,6.522,0.086,0.179,2.011,0.442,12.95,900
24.654,110.235,127.864,801.968,92.027,7.084,83.217,226.53104095311429,112.801,15.212,0.273,0.1,4.004,0.924,15.297,599
44.085,136.345,111.469,801.778,107.205,7.914,73.339,988.2228691894541,102.618,11.773,0.257,0.14,3.697,0.935,15.371,579
4.679,75.49,96.573,551.407,55.254,0.956,4.052,851.9968335218358,96.878,1.751,0.043,0.201,0.294,0.555,10.623,934
92.727,131.416,127.472,798.239,100.179,8.378,75.096,973.7408954126258,102.091,10.16,0.222,0.109,3.841,0.924,17.869,558
47.717,109.344,126.426,754.43,91.62,7.61,70.723,992.6976628608827,114.138,10.859,0.258,0.1,3.613,0.912,18.467,376
66.414,126.028,126.876,724.966,106.083,5.97,70.44,978.7673579120112,119.621,16.257,0.237,0.146,4.221,0.905,16.766,727
5.193,46.86,81.406,590.358,67.723,1.492,56.012,691.6966076187796,7.833,2.405,0.058,0.198,2.447,0.608,3.071,936
10.359,92.044,107.108,530.289,73.915,3.637,16.337,546.7965723530374,79.486,3.656,0.014,0.214,2.811,0.378,6.794,946
17.64,78.055,83.624,646.68,33.797,4.147,67.91,500.0923673678937,75.587,8.061,0.008,0.193,1.478,0.004,8.939,858
76.93,131.206,112.137,837.229,99.649,5.308,70.947,977.6892976510311,106.393,17.357,0.267,0.104,3.552,0.907,18.247,745
100.0,140.0,130.0,850.0,110.0,10.0,91.333,1012.5579794462968,128.887,20.0,0.464,0.273,8.996,0.405,20.0,1
16.435,64.997,102.009,542.354,67.983,0.959,14.975,602.1637585907318,10.232,3.732,0.058,0.239,1.677,0.258,2.571,822
16.322,6.892,96.993,619.58,59.436,4.462,29.34,831.4723714818342,48.806,3.918,0.03,0.209,0.347,0.595,4.407,812
8.703,43.25,108.266,495.947,47.869,2.161,46.82,897.7020496183295,52.055,9.33,0.047,0.189,2.127,0.516,11.039,902
9.166,51.502,82.582,391.202,61.302,0.595,11.978,670.0816566453691,37.554,4.261,0.024,0.179,3.014,0.783,5.03,912
100.0,140.0,130.0,850.0,110.0,10.0,86.938,1030.5497992571852,122.156,20.0,0.369,0.023,4.848,0.573,20.0,53
6.503,97.236,90.807,567.584,58.349,0.748,51.714,820.7608171875878,43.495,4.745,0.026,0.186,2.579,0.514,6.249,940
40.347,117.738,120.584,840.385,97.942,7.014,79.402,243.17569114571404,100.768,13.319,0.284,0.123,3.747,0.947,18.08,618
16.671,92.911,107.105,362.521,63.463,4.142,23.887,839.1403174614733,27.494,5.317,0.003,0.191,1.826,0.335,7.473,875
21.976,107.433,123.613,753.114,105.514,6.023,77.347,216.9534264754049,104.007,16.6,0.275,0.137,4.238,0.91,17.702,307
14.28,76.475,99.83,267.087,78.028,2.956,65.693,721.2118867465861,99.034,9.003,0.076,0.22,0.524,0.338,5.15,888
100.0,140.0,130.0,850.0,110.0,10.0,93.086,1089.0366805078195,127.105,20.0,0.449,0.27,6.53,0.213,20.0,271
14.796,66.333,100.739,566.971,60.687,2.409,40.904,637.5366512700909,58.904,2.179,0.073,0.175,1.648,0.274,0.514,991
13.74,64.509,93.791,608.904,63.498,0.171,4.53,485.84160625882174,40.639,8.11,0.087,0.178,2.168,0.345,4.873,901
11.25,4.591,108.114,627.328,57.205,1.186,44.57,479.12585935642034,8.581,5.713,0.003,0.183,2.819,0.475,1.002,904
100.0,140.0,130.0,850.0,110.0,10.0,92.426,52.88023811340136,127.063,20.0,0.384,0.067,7.152,0.774,20.0,22
0.467,46.198,104.856,269.58,66.875,4.734,0.813,324.52324641428334,13.917,9.766,0.074,0.184,2.689,0.782,11.26,952
13.597,80.027,78.08,345.573,65.096,0.997,59.985,311.4600866992461,51.865,7.883,0.056,0.167,2.369,0.77,13.711,874
100.0,140.0,130.0,850.0,110.0,10.0,94.049,1075.8355367745764,123.61,20.0,0.44,0.286,5.981,0.292,20.0,233
100.0,140.0,130.0,850.0,110.0,10.0,94.839,1057.0676346239827,127.452,20.0,0.407,0.038,8.363,0.467,20.0,295
4.51,77.633,86.394,539.416,79.933,2.203,60.311,814.2302121398033,49.84,3.899,0.056,0.218,0.322,0.387,5.507,999
100.0,140.0,130.0,850.0,110.0,10.0,87.063,113.95306038379728,128.988,20.0,0.408,0.068,5.653,0.345,20.0,146
17.726,13.791,102.902,444.524,67.734,2.891,37.529,466.520109657944,87.23,9.06,0.017,0.236,1.242,0.302,6.572,822
2.375,61.688,88.69,381.018,79.417,2.237,8.639,306.77552312419357,99.144,8.454,0.053,0.226,1.854,0.453,12.832,928
46.623,120.692,125.428,741.888,95.708,8.794,81.539,226.1450859107926,105.954,15.036,0.283,0.148,4.027,0.926,15.722,341
100.0,140.0,130.0,850.0,110.0,10.0,92.01,1052.6709625050376,122.052,20.0,0.472,0.024,7.206,0.022,20.0,283
100.0,140.0,130.0,850.0,110.0,10.0,90.934,45.0960506114392,123.096,20.0,0.498,0.016,7.142,0.094,20.0,170
84.881,121.694,113.413,787.466,91.083,5.67,79.589,200.28220301679616,107.209,10.483,0.201,0.112,3.523,0.9,16.902,627
16.482,77.148,107.636,306.394,46.958,4.557,65.821,273.9036810926604,84.392,4.391,0.001,0.195,1.932,0.315,5.974,896
26.99,124.017,113.767,783.861,95.73,5.014,76.658,235.11523663496615,116.76,18.539,0.25,0.136,3.932,0.907,16.614,517
89.359,127.626,110.482,747.326,100.475,7.252,73.43,221.9884490108759,110.888,16.795,0.256,0.124,3.308,0.917,15.862,385
13.123,44.897,92.554,643.986,73.809,1.046,1.714,637.4383202833726,91.346,6.085,0.012,0.168,2.788,0.608,11.111,949
18.525,99.531,91.815,605.636,77.357,3.544,31.519,841.4013723223895,36.761,6.463,0.089,0.175,3.179,0.344,5.331,989
10.067,63.457,109.397,560.471,58.341,0.064,8.554,621.9836167698854,82.142,9.373,0.008,0.227,0.277,0.106,6.658,811
14.315,8.609,70.685,536.79,42.063,0.434,55.95,483.61492103693126,16.94,3.155,0.004,0.176,0.771,0.021,6.065,983
42.714,112.379,125.529,670.97,94.129,7.653,78.574,956.5768196244678,114.891,14.647,0.24,0.135,3.814,0.947,15.235,386
18.211,42.942,102.356,606.932,73.031,2.847,60.694,323.8052157407384,36.777,7.574,0.082,0.183,1.968,0.141,13.185,856
100.0,140.0,130.0,850.0,110.0,10.0,98.83,1010.192920136854,129.7,20.0,0.436,0.047,5.905,0.862,20.0,6
24.129,103.792,115.39,760.04,93.027,5.539,77.334,953.7843243211447,106.219,12.054,0.257,0.102,3.506,0.92,16.25,650
9.415,43.986,72.107,484.847,81.967,4.419,16.043,846.4354594284841,51.086,4.299,0.017,0.22,2.549,0.333,13.275,888
18.189,56.18,83.221,538.737,34.139,1.285,31.24,762.4952569684544,94.216,3.64,0.008,0.191,1.487,0.515,11.926,822
61.942,114.599,124.245,727.832,85.019,8.528,73.441,247.28445331605806,113.076,16.933,0.209,0.112,3.943,0.936,18.656,779
88.387,119.127,117.828,682.71,85.243,8.538,74.994,934.53858142258,109.361,14.188,0.276,0.142,3.884,0.94,15.522,517
74.772,125.951,118.471,656.756,93.036,7.116,74.706,200.9342013028647,111.995,18.083,0.246,0.114,4.283,0.929,16.724,382
9.128,52.781,82.661,464.015,54.363,0.204,22.185,840.5579780597366,95.574,7.175,0.095,0.163,1.21,0.648,4.387,838
1.662,3.876,82.531,582.562,59.961,3.517,69.156,649.6983968576722,29.816,4.648,0.077,0.201,1.073,0.475,2.703,835
7.721,81.75,108.843,363.883,60.035,1.709,12.148,417.4439778104829,58.024,3.655,0.006,0.227,0.652,0.603,2.231,815
10.411,47.876,83.281,274.327,75.045,4.165,48.885,493.52267476638417,66.2,2.118,0.045,0.209,2.111,0.26,9.881,801
100.0,140.0,130.0,850.0,110.0,10.0,93.597,1004.8479862280708,126.183,20.0,0.315,0.286,4.729,0.707,20.0,115
90.143,107.098,122.785,681.067,106.871,6.724,83.871,240.46578858766156,112.216,17.227,0.242,0.113,3.353,0.921,16.746,428
100.0,140.0,130.0,850.0,110.0,10.0,85.033,1073.1250622896962,124.293,20.0,0.45,0.007,7.09,0.667,20.0,30
16.35,52.128,104.004,295.438,64.625,4.727,64.411,310.0858288430428,92.344,9.612,0.03,0.221,0.251,0.457,6.841,950
80.635,133.15,110.077,788.853,87.703,5.065,80.014,244.44910378000148,101.748,10.011,0.242,0.11,3.923,0.935,15.657,374
9.503,56.758,82.42,384.361,77.609,0.404,26.401,520.830426552599,73.519,2.084,0.084,0.191,0.613,0.023,6.188,856
12.318,6.477,82.47,562.139,84.635,2.138,35.684,266.00918309412407,51.958,7.297,0.08,0.191,1.21,0.145,3.188,805
4.913,52.416,87.214,536.224,58.461,0.844,27.936,305.6877239005482,42.426,3.122,0.022,0.212,1.456,0.704,10.643,838
100.0,140.0,130.0,850.0,110.0,10.0,85.977,1077.2280757850904,125.229,20.0,0.361,0.262,5.011,0.096,20.0,106
10.275,4.863,98.824,553.552,64.481,0.447,0.467,501.80974526651596,36.575,5.161,0.028,0.188,0.576,0.087,9.133,899
6.306,2.182,72.626,577.102,55.289,3.91,68.739,540.0367631075378,71.896,5.928,0.031,0.171,1.53,0.749,7.8,925
3.33,65.434,91.141,535.901,76.307,4.449,62.173,830.6979523232171,97.607,8.626,0.016,0.232,2.763,0.565,9.459,926
13.033,41.261,78.695,482.542,71.519,2.354,0.739,388.7734543446477,45.71,8.608,0.027,0.177,3.161,0.786,14.135,800
75.438,118.064,111.782,660.341,91.338,7.111,83.686,206.8416047406365,105.546,14.521,0.216,0.14,4.23,0.906,15.332,388
40.794,137.876,110.249,659.407,103.589,8.649,71.365,932.0402590625649,113.745,11.476,0.205,0.123,3.529,0.908,15.99,776
100.0,140.0,130.0,850.0,110.0,10.0,96.373,90.80941088428294,128.239,20.0,0.463,0.267,5.777,0.416,20.0,103
16.661,17.977,72.308,306.698,81.195,2.726,33.719,387.4036530254186,31.489,6.33,0.046,0.178,2.193,0.256,6.4,954
94.424,115.157,123.693,712.277,105.682,8.876,78.51,208.4457531963949,115.783,18.976,0.288,0.128,4.072,0.942,18.888,642
3.985,88.708,87.31,438.991,59.134,2.182,31.19,692.6186457467301,42.462,7.21,0.011,0.234,2.649,0.732,0.552,991
2.306,43.614,107.93,303.81,38.666,4.287,15.855,463.9811442764352,47.541,2.307,0.069,0.178,1.905,0.656,0.461,829
2.268,92.212,92.702,439.057,66.519,2.304,42.884,742.9885464468751,45.341,8.173,0.1,0.211,0.701,0.633,13.9,875
14.857,35.53,95.102,601.519,74.174,0.128,47.799,799.0885552904604,4.542,5.807,0.014,0.176,1.598,0.403,3.319,865
9.806,55.423,80.864,324.699,42.153,2.674,23.156,403.89418221003905,92.884,9.74,0.019,0.203,1.013,0.315,5.418,822
0.86,20.544,94.493,318.198,69.657,3.392,42.844,620.5374769728412,57.559,5.06,0.038,0.231,0.425,0.794,10.212,882
10.252,9.458,109.051,476.877,69.248,1.239,23.982,542.3625408922375,31.485,1.268,0.011,0.208,1.534,0.325,8.439,853
100.0,140.0,130.0,850.0,110.0,10.0,98.232,174.56662214762358,127.508,20.0,0.382,0.289,5.717,0.197,20.0,58
11.6,1.916,71.463,622.455,84.458,0.107,14.845,697.3192451852035,90.035,1.458,0.06,0.233,0.676,0.102,2.659,906
10.737,56.749,71.102,377.69,34.728,0.218,20.398,626.5329105172639,70.751,6.519,0.084,0.168,2.726,0.01,13.706,980
1.259,61.374,73.4,553.515,50.265,3.668,41.67,444.1730440689447,6.899,8.497,0.097,0.215,1.15,0.041,1.496,838
11.262,74.191,92.348,417.887,30.557,3.191,2.681,715.0241562453093,6.666,1.569,0.01,0.167,1.832,0.728,5.991,834
